pair_id,category,episode_id,source_path,source_turn_id,source_turn_idx,future_horizon,true_future_turn_id,true_future_turn_idx,true_future_turn_move_label,source_word_count,source_tail_word_count,explicit_count,assumption_count,all_assumption_count,history_turn_count,context_explicit_count,context_assumption_count,original_boundary_verified,source_original_turn_indices_json,true_next_original_turn_indices_json,candidate_count,candidate_pool_complete,candidate_pool_sha256,coverage_drop_reason,available_conditions_json
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:1:2:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,data_cleaned/conversation_moves_labeled/commentary/004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo.json,commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:1,1,1,commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:2,2,Clarification Request (Specific),68,68,5,3,5,1,15,6,True,[3],[4],25,True,93c372876e2d349fb93ce4a30d44d8ea5da327c7383cf43e22dfd35c0bcc2271,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:4:5:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,data_cleaned/conversation_moves_labeled/commentary/004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo.json,commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:4,4,1,commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:5,5,Agree / Align,151,100,7,3,7,3,27,12,True,[8],[9],25,True,13386a1b636296b6e7c128a2d0b4689aa4e80cf29959445657c3d468aa3d5d43,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:4:7:h3,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,data_cleaned/conversation_moves_labeled/commentary/004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo.json,commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:4,4,3,commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:7,7,Assert / Elaborate,151,100,7,3,7,3,27,12,True,[8],[11],25,True,8d686d0b05cb4befeec1c3ca44d0c3aa5595d2dfa110c152719716fceb0fe97b,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:5:6:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,data_cleaned/conversation_moves_labeled/commentary/004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo.json,commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:5,5,1,commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:6,6,Assert / Elaborate,79,79,4,3,5,3,26,12,True,[9],[10],25,True,49c476fd8709317657f212bc7bb90f87bcf75f4a5ebe091b74eb715323a45d42,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:5:8:h3,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,data_cleaned/conversation_moves_labeled/commentary/004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo.json,commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:5,5,3,commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:8,8,Assert / Elaborate,79,79,4,3,5,3,26,12,True,[9],[12],25,True,93f0066b9c6358c9a1dd96c5dfba250943224ff023a4c75d2ce9ba81048a4805,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:6:7:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,data_cleaned/conversation_moves_labeled/commentary/004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo.json,commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:6,6,1,commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:7,7,Assert / Elaborate,138,107,6,3,6,3,27,12,True,[10],[11],25,True,4b18bddb089d4bad1098f1429ac1346df223b5fdc5d5fc85ede93a541d7ec123,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:7:8:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,data_cleaned/conversation_moves_labeled/commentary/004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo.json,commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:7,7,1,commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:8,8,Assert / Elaborate,83,83,4,3,4,3,21,12,True,[11],[12],25,True,189670fdc59c9a2196176a8a7ee0f1ad4391dadf60291103037b9d3eb8ffa0b9,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:17:18:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,data_cleaned/conversation_moves_labeled/commentary/004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo.json,commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:17,17,1,commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:18,18,Assert / Elaborate,126,108,7,3,6,3,37,12,True,[45],[46],25,True,6a3b17c0d79ebf626a53a031207c1f841c341229706eae3634891a98955dc4f2,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:18:19:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,data_cleaned/conversation_moves_labeled/commentary/004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo.json,commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:18,18,1,commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:19,19,Agree / Align,354,101,10,3,10,3,37,12,True,[46],[47],25,True,22e3a0dab694f26c63c4e5cd8fa83b45c96ea33616259818769e3e6310d6c2d7,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:30:31:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,data_cleaned/conversation_moves_labeled/commentary/004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo.json,commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:30,30,1,commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:31,31,Assert / Elaborate,124,101,8,3,7,3,27,12,True,[96],[97],25,True,ac7f990e55d7417c6f16e9d336e1e4548ce44ee1cd196ed948fa1694ca00de93,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:31:32:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,data_cleaned/conversation_moves_labeled/commentary/004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo.json,commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:31,31,1,commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:32,32,Assert / Elaborate,123,105,4,3,4,3,26,12,True,[97],[98],25,True,6b3615550c4a498c0e74540bd87becf88bebce1addec739eb3770d7d131aab32,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:34:35:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,data_cleaned/conversation_moves_labeled/commentary/004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo.json,commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:34,34,1,commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:35,35,Assert / Elaborate,129,100,8,3,7,3,28,12,True,[104],[105],25,True,b2f0f87db33ee46345918f52ea1831aa2cad102da01f03d25795c724e6cc6b74,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:087__Charlie_Marie:0:1:h1,commentary,087__Charlie_Marie,data_cleaned/conversation_moves_labeled/commentary/087__Charlie_Marie.json,commentary:087__Charlie_Marie:0,0,1,commentary:087__Charlie_Marie:1,1,Assert / Elaborate,776,100,7,3,7,0,7,3,True,[0],[1],25,True,fd7e548fd2cc5cab57fe51ed78ffb7bb4efb587c5e920eeef6c00d6d595baa4c,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:087__Charlie_Marie:1:2:h1,commentary,087__Charlie_Marie,data_cleaned/conversation_moves_labeled/commentary/087__Charlie_Marie.json,commentary:087__Charlie_Marie:1,1,1,commentary:087__Charlie_Marie:2,2,Clarification Request (Specific),517,106,10,3,10,1,17,6,True,[1],[2],25,True,724c36c53bc6145b680556913f671a824d941f28938b6e0beb89719c8c33123f,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:087__Charlie_Marie:4:5:h1,commentary,087__Charlie_Marie,data_cleaned/conversation_moves_labeled/commentary/087__Charlie_Marie.json,commentary:087__Charlie_Marie:4,4,1,commentary:087__Charlie_Marie:5,5,Assert / Elaborate,77,77,5,3,5,3,30,12,True,[6],[7],25,True,3b50c5b1ac5c191af7c21fb8bd3fc76485a7e03dd20d4fe903206c5bd46654df,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:087__Charlie_Marie:5:6:h1,commentary,087__Charlie_Marie,data_cleaned/conversation_moves_labeled/commentary/087__Charlie_Marie.json,commentary:087__Charlie_Marie:5,5,1,commentary:087__Charlie_Marie:6,6,Clarification Request (Specific),58,58,5,3,5,3,25,12,True,[7],[8],25,True,cfe9a972e043cd02354f28078116aeba26ae3135e3cf52324c5b5b98ab584e6c,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:087__Charlie_Marie:10:11:h1,commentary,087__Charlie_Marie,data_cleaned/conversation_moves_labeled/commentary/087__Charlie_Marie.json,commentary:087__Charlie_Marie:10,10,1,commentary:087__Charlie_Marie:11,11,Assert / Elaborate,86,86,5,3,5,3,30,12,True,[16],[17],25,True,0da2cd895c0e40280293a458e99c39fbcacf4d8fadb89e81a11992b6d939cd2e,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:087__Charlie_Marie:10:13:h3,commentary,087__Charlie_Marie,data_cleaned/conversation_moves_labeled/commentary/087__Charlie_Marie.json,commentary:087__Charlie_Marie:10,10,3,commentary:087__Charlie_Marie:13,13,Assert / Elaborate,86,86,5,3,5,3,30,12,True,[16],[19],25,True,b3c4295c1d15e9a2167b5c1cc78eb20600b51d93a13f68881f5228218ca02262,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:087__Charlie_Marie:10:15:h5,commentary,087__Charlie_Marie,data_cleaned/conversation_moves_labeled/commentary/087__Charlie_Marie.json,commentary:087__Charlie_Marie:10,10,5,commentary:087__Charlie_Marie:15,15,Assert / Elaborate,86,86,5,3,5,3,30,12,True,[16],[21],25,True,9bbfcbaf469cdeb4de3b6bd84397b3b4e00136770976d14720cf4c92cacd5689,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:087__Charlie_Marie:11:12:h1,commentary,087__Charlie_Marie,data_cleaned/conversation_moves_labeled/commentary/087__Charlie_Marie.json,commentary:087__Charlie_Marie:11,11,1,commentary:087__Charlie_Marie:12,12,Clarification Request (Specific),90,90,6,3,5,3,26,12,True,[17],[18],25,True,82409cf1f860fe46c17d584ae0d54b554c5292fb6e9c4e8c5ad05a2092254500,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:087__Charlie_Marie:11:14:h3,commentary,087__Charlie_Marie,data_cleaned/conversation_moves_labeled/commentary/087__Charlie_Marie.json,commentary:087__Charlie_Marie:11,11,3,commentary:087__Charlie_Marie:14,14,Agree / Align,90,90,6,3,5,3,26,12,True,[17],[20],25,True,2cafa917fb8149d76327450700fbc7e36e9fd9e8c6511e3ff6fd221cd8f8fa19,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:087__Charlie_Marie:11:16:h5,commentary,087__Charlie_Marie,data_cleaned/conversation_moves_labeled/commentary/087__Charlie_Marie.json,commentary:087__Charlie_Marie:11,11,5,commentary:087__Charlie_Marie:16,16,Assert / Elaborate,90,90,6,3,5,3,26,12,True,[17],[22],25,True,eb9486f5a2aed102f824f7af3c19a8f64cae6511927bef5da101f9f09b1a995e,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:087__Charlie_Marie:12:13:h1,commentary,087__Charlie_Marie,data_cleaned/conversation_moves_labeled/commentary/087__Charlie_Marie.json,commentary:087__Charlie_Marie:12,12,1,commentary:087__Charlie_Marie:13,13,Assert / Elaborate,56,56,4,3,4,3,25,12,True,[18],[19],25,True,61ba436f420741cedade85dbe88ed5b84ffd218f5cbcedf2b4a9a8b9087ce50c,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:087__Charlie_Marie:12:15:h3,commentary,087__Charlie_Marie,data_cleaned/conversation_moves_labeled/commentary/087__Charlie_Marie.json,commentary:087__Charlie_Marie:12,12,3,commentary:087__Charlie_Marie:15,15,Assert / Elaborate,56,56,4,3,4,3,25,12,True,[18],[21],25,True,d1a4ffbb4fdaee91c0b73bdf499fc10153ff4fa846452c89cdde355a0ead8b30,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:087__Charlie_Marie:12:17:h5,commentary,087__Charlie_Marie,data_cleaned/conversation_moves_labeled/commentary/087__Charlie_Marie.json,commentary:087__Charlie_Marie:12,12,5,commentary:087__Charlie_Marie:17,17,Assert / Elaborate,56,56,4,3,4,3,25,12,True,[18],[23],25,True,82008c5acf4ea48c63f30f2adcd7f82902bf3b47cb90ed6b34cf8ed28c6f56ad,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:087__Charlie_Marie:13:14:h1,commentary,087__Charlie_Marie,data_cleaned/conversation_moves_labeled/commentary/087__Charlie_Marie.json,commentary:087__Charlie_Marie:13,13,1,commentary:087__Charlie_Marie:14,14,Agree / Align,461,104,10,3,10,3,25,12,True,[19],[20],25,True,5e3d4b107082790cea2731536b1a370adf190fd49867fe8a09e4fc98ef968fef,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:087__Charlie_Marie:13:16:h3,commentary,087__Charlie_Marie,data_cleaned/conversation_moves_labeled/commentary/087__Charlie_Marie.json,commentary:087__Charlie_Marie:13,13,3,commentary:087__Charlie_Marie:16,16,Assert / Elaborate,461,104,10,3,10,3,25,12,True,[19],[22],25,True,935cd3a879a6d4aa4402785342cd3ce880e31b09b8e210b654d9d5c2342063b2,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:087__Charlie_Marie:14:15:h1,commentary,087__Charlie_Marie,data_cleaned/conversation_moves_labeled/commentary/087__Charlie_Marie.json,commentary:087__Charlie_Marie:14,14,1,commentary:087__Charlie_Marie:15,15,Assert / Elaborate,151,109,5,3,5,3,25,12,True,[20],[21],25,True,f5451095b78277486f5d7c0103c1f0514cfb41bad9aea9ec97355d88b7355fb3,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:087__Charlie_Marie:14:17:h3,commentary,087__Charlie_Marie,data_cleaned/conversation_moves_labeled/commentary/087__Charlie_Marie.json,commentary:087__Charlie_Marie:14,14,3,commentary:087__Charlie_Marie:17,17,Assert / Elaborate,151,109,5,3,5,3,25,12,True,[20],[23],25,True,250d045c764eef20709a23e8df472dbfe68e7c3a4e33cbe4a5df88de724cfb57,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:087__Charlie_Marie:15:16:h1,commentary,087__Charlie_Marie,data_cleaned/conversation_moves_labeled/commentary/087__Charlie_Marie.json,commentary:087__Charlie_Marie:15,15,1,commentary:087__Charlie_Marie:16,16,Assert / Elaborate,290,107,10,3,10,3,29,12,True,[21],[22],25,True,5a000c9a138359f9b49c517950b6fdc8c60116be020e8b996a2d0dc7f9c63264,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:087__Charlie_Marie:16:17:h1,commentary,087__Charlie_Marie,data_cleaned/conversation_moves_labeled/commentary/087__Charlie_Marie.json,commentary:087__Charlie_Marie:16,16,1,commentary:087__Charlie_Marie:17,17,Assert / Elaborate,51,51,4,3,5,3,29,12,True,[22],[23],25,True,9fdf97dc2b928888e3ebc3561403199397b9fb7ab22948b3899c41c51200166e,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:087__Charlie_Marie:19:20:h1,commentary,087__Charlie_Marie,data_cleaned/conversation_moves_labeled/commentary/087__Charlie_Marie.json,commentary:087__Charlie_Marie:19,19,1,commentary:087__Charlie_Marie:20,20,Assert / Elaborate,362,107,10,3,10,3,32,12,True,[27],[28],25,True,3174a6b83a374cd79b9636f1f47435197e3f3b3f79b254d7524fa23c2b8e6610,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:087__Charlie_Marie:20:21:h1,commentary,087__Charlie_Marie,data_cleaned/conversation_moves_labeled/commentary/087__Charlie_Marie.json,commentary:087__Charlie_Marie:20,20,1,commentary:087__Charlie_Marie:21,21,Assert / Elaborate,95,95,6,3,4,3,34,12,True,[28],[29],25,True,dc63ac659bacb8322a44404c2277c0c5899353f81f3d64f2bb5f57882727446a,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
