pair_id,category,episode_id,source_path,source_turn_id,source_turn_idx,true_next_turn_id,true_next_turn_idx,true_next_turn_move_label,source_word_count,source_tail_word_count,explicit_count,assumption_count,all_assumption_count,history_turn_count,original_boundary_verified,source_original_turn_indices_json,true_next_original_turn_indices_json,candidate_count,candidate_pool_complete,candidate_pool_sha256,coverage_drop_reason,available_conditions_json
religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:0:1,religion,001_How_Can_I_Help_My_Children_Gain_their_own_Testimony,data_cleaned/conversation_moves_labeled/religion/001_How_Can_I_Help_My_Children_Gain_their_own_Testimony.json,religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:0,0,religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:1,1,Assert / Elaborate,427,100,10,3,10,0,True,[0],[1],25,True,63936297c0ce17919222d2b76770694c5da13e6c80eaf15d2d6d8d6763ac9217,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:1:2,religion,001_How_Can_I_Help_My_Children_Gain_their_own_Testimony,data_cleaned/conversation_moves_labeled/religion/001_How_Can_I_Help_My_Children_Gain_their_own_Testimony.json,religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:1,1,religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:2,2,Assert / Elaborate,60,60,3,3,5,1,True,[1],[2],25,True,5f4825b50e1048db0d5cf1939aa333b1b1c8dbea830fe570b45c43c356ca2e8a,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:4:5,religion,001_How_Can_I_Help_My_Children_Gain_their_own_Testimony,data_cleaned/conversation_moves_labeled/religion/001_How_Can_I_Help_My_Children_Gain_their_own_Testimony.json,religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:4,4,religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:5,5,Assert / Elaborate,193,102,10,3,10,3,True,[4],[5],25,True,33454b9475e325f249e9f30cfb5581e3cf974913dbb4777ad68db09f8a16a2eb,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:11:12,religion,001_How_Can_I_Help_My_Children_Gain_their_own_Testimony,data_cleaned/conversation_moves_labeled/religion/001_How_Can_I_Help_My_Children_Gain_their_own_Testimony.json,religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:11,11,religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:12,12,Clarification Request (Specific),386,100,8,3,7,3,True,[19],[20],25,True,5b94d96fcbb155e3254dc3a2d887552a2e13e656ff3acbb67c10265b7ba28255,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:12:13,religion,001_How_Can_I_Help_My_Children_Gain_their_own_Testimony,data_cleaned/conversation_moves_labeled/religion/001_How_Can_I_Help_My_Children_Gain_their_own_Testimony.json,religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:12,12,religion:001_How_Can_I_Help_My_Children_Gain_their_own_Testimony:13,13,Assert / Elaborate,194,105,10,3,10,3,True,[20],[21],25,True,542a261ae4f750a92c954b6223badee8da239a59b4f661a8d2c5d50d4141a5fa,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
religion:002_Never_Give_Up_On_Your_Dreams:0:1,religion,002_Never_Give_Up_On_Your_Dreams,data_cleaned/conversation_moves_labeled/religion/002_Never_Give_Up_On_Your_Dreams.json,religion:002_Never_Give_Up_On_Your_Dreams:0,0,religion:002_Never_Give_Up_On_Your_Dreams:1,1,Assert / Elaborate,64,64,7,3,7,0,True,[1],[2],25,True,2d286082cf9f793e4c4abce7ac701adbe92ba1efd65047059156315294cb7a91,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions""]"
religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:1:2,religion,003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara,data_cleaned/conversation_moves_labeled/religion/003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara.json,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:1,1,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:2,2,Assert / Elaborate,265,101,10,3,10,1,True,[3],[4],25,True,7891a6585afec7d7fdd1692f48c1b2c87dc8adeaa56662e6f2d15c3755b819f6,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:2:3,religion,003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara,data_cleaned/conversation_moves_labeled/religion/003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara.json,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:2,2,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:3,3,Assert / Elaborate,234,100,10,3,10,2,True,[4],[5],25,True,2a9edfdbf8583442cfc48cc5cb1b3478220da157a339da491f03f07faf26c678,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:3:4,religion,003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara,data_cleaned/conversation_moves_labeled/religion/003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara.json,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:3,3,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:4,4,Assert / Elaborate,132,95,7,3,7,3,True,[5],[6],25,True,4e8ceddfaee9221540869fd817c8ae44dbc094b380499ed65d822c91b2c4ad50,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:4:5,religion,003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara,data_cleaned/conversation_moves_labeled/religion/003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara.json,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:4,4,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:5,5,Assert / Elaborate,182,97,7,3,7,3,True,[6],[7],25,True,829e8e37dd939a168be92238220590b0eecf8a0f07f4b2c0e2404e33331ea33a,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:9:10,religion,003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara,data_cleaned/conversation_moves_labeled/religion/003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara.json,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:9,9,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:10,10,Agree / Align,265,108,10,3,10,3,True,[15],[16],25,True,16af4079140a56819c0a95fbf2a6c006bc324ed7dab8fd318ea2bf527136331c,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:10:11,religion,003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara,data_cleaned/conversation_moves_labeled/religion/003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara.json,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:10,10,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:11,11,Assert / Elaborate,92,92,7,3,5,3,True,[16],[17],25,True,098836000c8e579165b70ffab6eacfabdcdae425aa5a6f76b3b11e1a8f22024a,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:11:12,religion,003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara,data_cleaned/conversation_moves_labeled/religion/003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara.json,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:11,11,religion:003_Living_a__Let_it_Go__Life__Even_as_a_Go-Getter__with_Stephanie_O_Hara:12,12,Agree / Align,156,101,6,3,5,3,True,[17],[18],25,True,604c0e1a060c989ffa0015377049c310f93490cf71d3049fd408a80aee285bc2,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
religion:004-_MEMORY_LANE_WITH_DAD:1:2,religion,004-_MEMORY_LANE_WITH_DAD,data_cleaned/conversation_moves_labeled/religion/004-_MEMORY_LANE_WITH_DAD.json,religion:004-_MEMORY_LANE_WITH_DAD:1,1,religion:004-_MEMORY_LANE_WITH_DAD:2,2,Assert / Elaborate,580,100,10,3,10,1,True,[3],[4],25,True,5d23599eb6901f4a5bf7b9fb2702707c08b7d79c4b9af246bdf668a89f503ce1,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
religion:004-_MEMORY_LANE_WITH_DAD:7:8,religion,004-_MEMORY_LANE_WITH_DAD,data_cleaned/conversation_moves_labeled/religion/004-_MEMORY_LANE_WITH_DAD.json,religion:004-_MEMORY_LANE_WITH_DAD:7,7,religion:004-_MEMORY_LANE_WITH_DAD:8,8,Topic Shift,168,106,8,3,8,3,True,[15],[16],25,True,f979a5fa9b0d13c0915945b37aec0266342c8a8147b59e28b945bffb9cfc570c,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:5:6,sports,006_-_Greg_Bielecki__La_Salle_College_High_School_2,data_cleaned/conversation_moves_labeled/sports/006_-_Greg_Bielecki__La_Salle_College_High_School_2.json,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:5,5,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:6,6,Assert / Elaborate,69,69,4,3,5,3,True,[19],[20],25,True,11726dae1775408b6297f8cf89be1575a68c69efc3a3bec3076cf2ffa2354356,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:6:7,sports,006_-_Greg_Bielecki__La_Salle_College_High_School_2,data_cleaned/conversation_moves_labeled/sports/006_-_Greg_Bielecki__La_Salle_College_High_School_2.json,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:6,6,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:7,7,Agree / Align,507,111,10,3,10,3,True,[20],[21],25,True,9c2231192767eedb0e4b141e975852cc46cbbbad72086f1ce5f02a1464469199,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:7:8,sports,006_-_Greg_Bielecki__La_Salle_College_High_School_2,data_cleaned/conversation_moves_labeled/sports/006_-_Greg_Bielecki__La_Salle_College_High_School_2.json,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:7,7,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:8,8,Assert / Elaborate,90,90,5,3,5,3,True,[21],[22],25,True,c5828c20b764f59054ebb4330150fc37990418912c2b43074559f3cb90a8d469,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:8:9,sports,006_-_Greg_Bielecki__La_Salle_College_High_School_2,data_cleaned/conversation_moves_labeled/sports/006_-_Greg_Bielecki__La_Salle_College_High_School_2.json,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:8,8,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:9,9,Assert / Elaborate,323,103,10,3,10,3,True,[22],[23],25,True,4aa24370c486e46ff33eeb5b56dea214ab06a0fecddb29bfdf73db1fe61bd005,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:9:10,sports,006_-_Greg_Bielecki__La_Salle_College_High_School_2,data_cleaned/conversation_moves_labeled/sports/006_-_Greg_Bielecki__La_Salle_College_High_School_2.json,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:9,9,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:10,10,Assert / Elaborate,114,104,5,3,5,3,True,[23],[24],25,True,bfe07c5319409bce0a53d9c4cdd0035ccbffab911054e28c32507499bc804506,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:10:11,sports,006_-_Greg_Bielecki__La_Salle_College_High_School_2,data_cleaned/conversation_moves_labeled/sports/006_-_Greg_Bielecki__La_Salle_College_High_School_2.json,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:10,10,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:11,11,Assert / Elaborate,1360,99,10,3,10,3,True,[24],[25],25,True,20155e5d8c8c1ed365c05db2d5e1ec798b0ed37bb648d8bfbc45c9721511fd3d,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:17:18,sports,006_-_Greg_Bielecki__La_Salle_College_High_School_2,data_cleaned/conversation_moves_labeled/sports/006_-_Greg_Bielecki__La_Salle_College_High_School_2.json,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:17,17,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:18,18,Assert / Elaborate,61,61,4,3,5,3,True,[45],[46],25,True,f2b130cc9790f94d18274b5e29b6f078bc87cb4cfc8569db566074acad6a6136,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:23:24,sports,006_-_Greg_Bielecki__La_Salle_College_High_School_2,data_cleaned/conversation_moves_labeled/sports/006_-_Greg_Bielecki__La_Salle_College_High_School_2.json,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:23,23,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:24,24,Assert / Elaborate,55,55,3,3,4,3,True,[61],[62],25,True,21435f813824bd6aae0d9c10026728f6622b2a858dc7f439db55fc978e65394d,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:24:25,sports,006_-_Greg_Bielecki__La_Salle_College_High_School_2,data_cleaned/conversation_moves_labeled/sports/006_-_Greg_Bielecki__La_Salle_College_High_School_2.json,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:24,24,sports:006_-_Greg_Bielecki__La_Salle_College_High_School_2:25,25,Agree / Align,245,102,10,3,10,3,True,[62],[63],25,True,a5059aa2823ffdd95c2454e95ba10d661b5f79bc7d480291c7033f1145c02cc4,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:0:1,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:0,0,sports:034__Looking_Ahead:1,1,Assert / Elaborate,56,56,10,3,10,0,True,[0],[1],25,True,e9d2c5e9feb025850fa03281a868f9d97f8d16288811e38a99e9d607abcabfc0,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:1:2,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:1,1,sports:034__Looking_Ahead:2,2,Assert / Elaborate,152,108,5,3,5,1,True,[1],[2],25,True,8a5a01b003d672b0a0d77113dbe45045d72382172ae9f5e78c0c88ea724293a5,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:2:3,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:2,2,sports:034__Looking_Ahead:3,3,Assert / Elaborate,158,102,8,3,7,2,True,[2],[3],25,True,85b42a3935d9c8fe8cb6d1a8509a41e6316542cf7e29ed86fe89c2fabaeb83a1,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:3:4,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:3,3,sports:034__Looking_Ahead:4,4,Assert / Elaborate,476,103,9,3,10,3,True,[3],[4],25,True,896c0b7785395f50954670ff618a8f29a52484cf0f2f6472e693ee697313b0e4,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:4:5,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:4,4,sports:034__Looking_Ahead:5,5,Assert / Elaborate,350,102,10,3,10,3,True,[4],[5],25,True,44006d50bc743412823004c613f12194c3b05fc8d6d79d4cbe029de04be807d8,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:5:6,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:5,5,sports:034__Looking_Ahead:6,6,Assert / Elaborate,611,105,10,3,10,3,True,[5],[6],25,True,f56fd9998b59fbfd3a2e5454fc1ab093d3124f2683995b804d809f1648204d36,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:6:7,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:6,6,sports:034__Looking_Ahead:7,7,Assert / Elaborate,280,102,10,3,10,3,True,[6],[7],25,True,63ec3d00977fc12bce13452db52c733ae8f14e5643b9537d3fc4356462dfd6b6,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:7:8,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:7,7,sports:034__Looking_Ahead:8,8,Assert / Elaborate,514,101,0,0,0,3,True,[7],[8],25,True,2bfe5d7e8faba756f5ec5202cb738d78de858899d1ace112fb4a4492b1ce27ba,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:8:9,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:8,8,sports:034__Looking_Ahead:9,9,Assert / Elaborate,430,103,10,3,10,3,True,[8],[9],25,True,08806022a7b18dc5bd4c6b37d85f7d5f7760b8a50f8773d2d597001bdd407c28,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:9:10,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:9,9,sports:034__Looking_Ahead:10,10,Agree / Align,363,105,10,3,10,3,True,[9],[10],25,True,a8cd60eaddaaf12a59e384d6a35bef46beaa08e17864da6f1a75a1f8e95b56c0,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:10:11,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:10,10,sports:034__Looking_Ahead:11,11,Assert / Elaborate,463,104,10,3,10,3,True,[10],[11],25,True,3c681ef196cf1f4dc4636b3cf982af1546d31e2655acd443b22ff2bf6267f0cd,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:11:12,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:11,11,sports:034__Looking_Ahead:12,12,Assert / Elaborate,426,107,10,3,10,3,True,[11],[12],25,True,786af2fcf4b919f5a1a2cbdc64452d6db8633b48e0f04151eb704443093cb470,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:12:13,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:12,12,sports:034__Looking_Ahead:13,13,Assert / Elaborate,405,103,10,3,10,3,True,[12],[13],25,True,3b64779317ca1c7f79e2d3fc852a702e247b12b1065ad4b86341d7d9961b3556,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
sports:034__Looking_Ahead:13:14,sports,034__Looking_Ahead,data_cleaned/conversation_moves_labeled/sports/034__Looking_Ahead.json,sports:034__Looking_Ahead:13,13,sports:034__Looking_Ahead:14,14,Answer,265,106,10,3,10,3,True,[13],[14],25,True,634e83a655f4e7ce51c3adde1af7c2bb84e21af302807686b4cd263abbd62586,,"[""raw_turn"", ""raw_turn_with_history"", ""raw_turn_plus_assumptions"", ""explicit_only"", ""explicit_plus_top3_assumptions"", ""explicit_plus_shuffled_assumptions"", ""explicit_plus_wrong_episode_assumptions""]"
